X,Y,Z
342129.02185331465,6608409.574159118,-3873.239436619697
,,
,,
,,
341996.2521980621,6610020.781256028,-3239.43661971829
342129.02185331465,6610020.781256028,-3045.7385157195386
342129.02185331465,6609635.4370155325,-3239.43661971829
,,
,,
342075.9429907743,6615079.659490229,-704.2253521126622
342129.02185331465,6615079.659490229,-613.4533546340172
342129.02185331465,6614904.452140496,-704.2253521126622
,,
341886.0635340487,6615712.019269504,-704.2253521126622
342129.02185331465,6615712.019269504,-290.1817375505343
,,
,,
342072.2503800494,6616344.379048779,-70.42253521125531
,,
342129.02185331465,6616149.506946389,-70.42253521125531
341698.7650382224,6616344.379048779,-704.2253521126622
,,
,,
341889.52414828824,6616976.738828054,-70.42253521125531
,,
341514.01850373484,6616976.738828054,-704.2253521126622
,,
341709.0308826984,6617609.098607329,-70.42253521125531
,,
,,
,,
,,
341530.7319171991,6618241.458386604,-70.42253521125531
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
342655.9148710687,6598638.305229078,-6408.450704225324
342762.5269225999,6598638.305229078,-6276.900063098292
342762.5269225999,6598172.960760769,-6408.450704225324
,,
342503.3288493605,6599270.665008353,-6408.450704225324
342762.5269225999,6599270.665008353,-6100.048951699675
,,
,,
342743.19388215535,6600535.384566903,-5774.6478873239175
342762.5269225999,6600535.384566903,-5752.8239236750815
342762.5269225999,6600454.9694301775,-5774.6478873239175
,,
342587.9592339063,6601167.744346178,-5774.6478873239175
342762.5269225999,6601167.744346178,-5582.9553201164745
,,
,,
342438.6694955939,6601800.104125453,-5774.6478873239175
342762.5269225999,6601800.104125453,-5412.970663795983
,,
342289.2637590388,6602432.463904728,-5774.6478873239175
342762.5269225999,6602432.463904728,-5236.975441516261
,,
342689.88302312966,6603064.823684003,-5140.845070422511
342762.5269225999,6603064.823684003,-5054.644463767443
342762.5269225999,6602768.675210713,-5140.845070422511
342139.7516907613,6603064.823684003,-5774.6478873239175
,,
342534.8803713659,6603697.183463278,-5140.845070422511
342762.5269225999,6603697.183463278,-4865.630781146814
,,
342380.03238392575,6604329.543242553,-5140.845070422511
342762.5269225999,6604329.543242553,-4669.559035502665
,,
342730.7724036698,6604961.903021828,-4507.042253521104
342762.5269225999,6604961.903021828,-4466.026668817198
342762.5269225999,6604836.3786021415,-4507.042253521104
342225.31972776866,6604961.903021828,-5140.845070422511
,,
342571.0331569971,6605594.262801103,-4507.042253521104
342762.5269225999,6605594.262801103,-4254.599692116302
,,
342411.6902376536,6606226.622580378,-4507.042253521104
342762.5269225999,6606226.622580378,-4034.8096632621455
,,
,,
342715.14164047036,6606858.982359653,-3873.239436619697
342762.5269225999,6606858.982359653,-3806.1506647459028
342762.5269225999,6606676.055774334,-3873.239436619697
342252.7533121594,6606858.982359653,-4507.042253521104
,,
342486.5091041738,6607491.342138928,-3873.239436619697
342762.5269225999,6607491.342138928,-3477.870645657371
,,
,,
,,
342679.38518216833,6608123.701918203,-3239.43661971829
342762.5269225999,6608123.701918203,-3116.7041751700162
342762.5269225999,6607906.617715412,-3239.43661971829
342237.8862040576,6608123.701918203,-3873.239436619697
,,
,,
,,
,,
342443.2320931388,6608756.061697478,-3239.43661971829
342762.5269225999,6608756.061697478,-2766.415233343403
,,
,,
,,
342644.1217163975,6609388.421476753,-2605.633802816883
342762.5269225999,6609388.421476753,-2426.519058120066
342762.5269225999,6609052.827709615,-2605.633802816883
342215.67254058685,6609388.421476753,-3239.43661971829
,,
342426.2383505881,6610020.781256028,-2605.633802816883
342762.5269225999,6610020.781256028,-2096.559296191561
,,
,,
,,
342634.8901895853,6610653.1410353035,-1971.830985915476
342762.5269225999,6610653.1410353035,-1776.1080029984441
342762.5269225999,6610264.738047707,-1971.830985915476
,,
,,
342431.2842741441,6611285.5008145785,-1971.830985915476
342762.5269225999,6611285.5008145785,-1464.7589938741148
,,
342648.2783200931,6611917.8605938535,-1338.0281690140691
342762.5269225999,6611917.8605938535,-1153.401522569242
342762.5269225999,6611548.147805422,-1338.0281690140691
,,
,,
,,
342661.6954501616,6613182.580152404,-704.2253521126622
342762.5269225999,6613182.580152404,-527.3929783995554
342762.5269225999,6612842.422387225,-704.2253521126622
,,
342463.7057829695,6613814.939931679,-704.2253521126622
342762.5269225999,6613814.939931679,-182.74347547073558
,,
342634.3005318517,6614447.299710954,-70.42253521125531
,,
342762.5269225999,6614024.333846017,-70.42253521125531
,,
,,
342444.59507249016,6615079.659490229,-70.42253521125531
,,
,,
,,
342257.2675771032,6615712.019269504,-70.42253521125531
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
343396.03199188504,6595476.506332703,-6265.323800100377
,,
,,
,,
343396.03199188504,6596108.866111978,-6103.123141006654
,,
343063.65836056334,6596741.225891253,-6408.450704225324
343396.03199188504,6596741.225891253,-5942.801085995932
,,
342935.3836372141,6597373.585670528,-6408.450704225324
343396.03199188504,6597373.585670528,-5784.322577463041
,,
343285.7853287503,6598005.945449803,-5774.6478873239175
343396.03199188504,6598005.945449803,-5627.658602217525
343396.03199188504,6597412.432723619,-5774.6478873239175
342799.6850263342,6598005.945449803,-6408.450704225324
,,
343161.8025403798,6598638.305229078,-5774.6478873239175
343396.03199188504,6598638.305229078,-5472.776520420099
,,
,,
,,
343030.502196201,6599270.665008353,-5774.6478873239175
343396.03199188504,6599270.665008353,-5319.64610999736
,,
,,
342891.21730631863,6599903.024787628,-5774.6478873239175
343396.03199188504,6599903.024787628,-5168.238357758833
,,
343292.7548898306,6600535.384566903,-5140.845070422511
343396.03199188504,6600535.384566903,-5018.524250514049
343396.03199188504,6600018.195782584,-5140.845070422511
,,
,,
,,
343155.7706317611,6601167.744346178,-5140.845070422511
343396.03199188504,6601167.744346178,-4863.484409493438
,,
,,
343000.33298658737,6601800.104125453,-5140.845070422511
343396.03199188504,6601800.104125453,-4675.206936581009
,,
,,
343373.7989953739,6602432.463904728,-4507.042253521104
343396.03199188504,6602432.463904728,-4479.698530385169
343396.03199188504,6602345.45847062,-4507.042253521104
342845.03067269677,6602432.463904728,-5140.845070422511
,,
,,
343212.4261067837,6603064.823684003,-4507.042253521104
343396.03199188504,6603064.823684003,-4276.5360818782065
,,
,,
343051.468878563,6603697.183463278,-4507.042253521104
343396.03199188504,6603697.183463278,-4065.259611102876
,,
343375.3069725286,6604329.543242553,-3873.239436619697
343396.03199188504,6604329.543242553,-3845.3734760552834
343396.03199188504,6604250.807039567,-3873.239436619697
342890.91764419177,6604329.543242553,-4507.042253521104
,,
343209.2748211912,6604961.903021828,-3873.239436619697
343396.03199188504,6604961.903021828,-3616.340932711726
,,
343043.899993229,6605594.262801103,-3873.239436619697
343396.03199188504,6605594.262801103,-3377.579299496909
,,
,,
,,
343321.12612668285,6606226.622580378,-3239.43661971829
343396.03199188504,6606226.622580378,-3128.4545173107545
343396.03199188504,6605948.266945116,-3239.43661971829
342879.19215516216,6606226.622580378,-3873.239436619697
,,
343151.6043615453,6606858.982359653,-3239.43661971829
343396.03199188504,6606858.982359653,-2868.2775228795654
,,
343340.44950060715,6607491.342138928,-2605.633802816883
343396.03199188504,6607491.342138928,-2518.385094656056
343396.03199188504,6607332.837285196,-2605.633802816883
342924.6344667269,6607491.342138928,-3239.43661971829
,,
,,
343100.8841299392,6608123.701918203,-2605.633802816883
343396.03199188504,6608123.701918203,-2144.030920216719
,,
,,
343277.9071147692,6608756.061697478,-1971.830985915476
343396.03199188504,6608756.061697478,-1784.0594305118866
343396.03199188504,6608423.140715661,-1971.830985915476
