X,Y,Z
301835.5339523082,6553740.760900551,-70.42253521125531
,,
302218.2024883463,6553740.760900551,-223.34803997629206
301821.26616846013,6554373.1206798265,-70.42253521125531
,,
302218.2024883463,6554373.1206798265,-228.01372366890428
301806.8340537683,6555005.4804591015,-70.42253521125531
,,
302218.2024883463,6555005.4804591015,-232.66913185655721
301792.24727475294,6555637.8402383765,-70.42253521125531
,,
302218.2024883463,6555637.8402383765,-237.31486898072035
301777.49616489385,6556270.200017652,-70.42253521125531
,,
302218.2024883463,6556270.200017652,-241.94972615845472
301762.5807241909,6556902.559796927,-70.42253521125531
,,
302218.2024883463,6556902.559796927,-246.5749122726993
301747.50095264416,6557534.919576202,-70.42253521125531
,,
302218.2024883463,6557534.919576202,-251.1898228819773
301705.46125619765,6558167.279355477,-70.42253521125531
,,
302218.2024883463,6558167.279355477,-267.6995371428857
301651.589738999,6558799.639134752,-70.42253521125531
,,
302218.2024883463,6558799.639134752,-289.698184376015
301598.28854649357,6559431.998914027,-70.42253521125531
,,
302218.2024883463,6559431.998914027,-311.7125470873216
,,
302218.2024883463,6560064.358693302,-333.74262527679093
,,
302218.2024883463,6560696.718472577,-355.7884189444376
,,
302218.2024883463,6561329.078251852,-377.84992809025425
,,
302218.2024883463,6561961.438031127,-399.9271527142482
,,
302218.2024883463,6562593.797810402,-422.0206972578744
,,
302218.2024883463,6563226.157589677,-444.12935283820843
,,
302218.2024883463,6563858.517368952,-461.56628031125
,,
302218.2024883463,6564490.877148227,-458.0230444249828
,,
302218.2024883463,6565123.236927502,-454.49673289982456
,,
302218.2024883463,6565755.596706777,-450.98613685284363
,,
302218.2024883463,6566387.956486052,-447.4912562840327
,,
302218.2024883463,6567020.316265327,-444.012695634854
,,
302218.2024883463,6567652.676044602,-440.54985046385264
,,
302218.2024883463,6568285.035823877,-437.10272077102127
,,
302218.2024883463,6568917.395603152,-433.6713065563672
,,
302218.2024883463,6569549.755382427,-430.2550033784137
,,
302218.2024883463,6570182.115161702,-425.44667149931774
,,
302218.2024883463,6570814.474940977,-419.8888321997292
,,
302218.2024883463,6571446.834720252,-414.21977566999703
,,
302218.2024883463,6572079.194499527,-408.4370841442578
,,
302218.2024883463,6572711.554278802,-402.53652653222525
,,
302218.2024883463,6573343.914058077,-396.5150806265665
,,
302218.2024883463,6573976.273837352,-390.36911977847194
,,
302218.2024883463,6574608.633616627,-384.09441289766255
,,
302218.2024883463,6575240.993395902,-377.68672889385925
,,
302218.2024883463,6575873.353175177,-367.8893371367012
,,
302218.2024883463,6576505.712954452,-343.04860612035554
301602.135821542,6577138.072733727,-70.42253521125531
,,
302218.2024883463,6577138.072733727,-318.2931013510097
301662.677237694,6577770.432513002,-70.42253521125531
,,
302218.2024883463,6577770.432513002,-293.6216139457465
301723.17998776503,6578402.792292277,-70.42253521125531
,,
302218.2024883463,6578402.792292277,-269.03414390455146
301783.6537382754,6579035.152071552,-70.42253521125531
,,
302218.2024883463,6579035.152071552,-244.53069122743182
301844.0791561847,6579667.511850827,-70.42253521125531
,,
302218.2024883463,6579667.511850827,-220.11065147291083
301904.4755745332,6580299.871630102,-70.42253521125531
,,
302218.2024883463,6580299.871630102,-195.7734201995263
301964.83332680096,6580932.231409377,-70.42253521125531
,,
302218.2024883463,6580932.231409377,-171.51839296581602
302025.14274646755,6581564.591188652,-70.42253521125531
,,
302218.2024883463,6581564.591188652,-147.34556977176544
,,
,,
,,
302851.70755763154,6551843.681562726,-467.52425986275193
,,
302851.70755763154,6552476.041342001,-470.5446538790711
,,
302851.70755763154,6553108.401121276,-473.5583990392406
,,
302851.70755763154,6553740.760900551,-476.56489090179093
,,
302851.70755763154,6554373.1206798265,-479.56473390819883
,,
302851.70755763154,6555005.4804591015,-482.55792805844976
,,
302851.70755763154,6555637.8402383765,-485.544473352551
,,
302851.70755763154,6556270.200017652,-488.5243697905098
,,
302851.70755763154,6556902.559796927,-491.49761737231165
,,
302851.70755763154,6557534.919576202,-494.4642160979638
,,
302851.70755763154,6558167.279355477,-511.45567020898307
,,
302851.70755763154,6558799.639134752,-534.9212968853026
,,
302851.70755763154,6559431.998914027,-558.4086834544723
,,
302851.70755763154,6560064.358693302,-581.9172254750301
,,
302851.70755763154,6560696.718472577,-605.4481318299077
,,
302851.70755763154,6561329.078251852,-629.0001936361659
,,
302851.70755763154,6561961.438031127,-652.5740153352817
,,
302851.70755763154,6562593.797810402,-676.1702013687172
,,
302851.70755763154,6563226.157589677,-699.7875428535408
,,
302851.70755763154,6563378.516002072,-704.2253521126622
302817.22707999876,6563858.517368952,-704.2253521126622
302851.70755763154,6563858.517368952,-718.2048743879132
,,
302829.3005637564,6564490.877148227,-704.2253521126622
302851.70755763154,6564490.877148227,-713.2581254126198
,,
302841.46104619594,6565123.236927502,-704.2253521126622
302851.70755763154,6565123.236927502,-708.3349496545779
,,
302851.70755763154,6565653.558061363,-704.2253521126622
302851.70755763154,6565755.596706777,-703.4365559967337
,,
302851.70755763154,6566387.956486052,-698.561735556148
,,
302851.70755763154,6567020.316265327,-693.7110927742833
,,
302851.70755763154,6567652.676044602,-688.8840232096773
,,
302851.70755763154,6568285.035823877,-684.0799224208604
,,
302851.70755763154,6568917.395603152,-679.2999992907717
,,
302851.70755763154,6569549.755382427,-674.5424404950099
,,
302851.70755763154,6570182.115161702,-670.1233689213987
,,
302851.70755763154,6570814.474940977,-665.784083621591
,,
302851.70755763154,6571446.834720252,-661.3571543088983
,,
302851.70755763154,6572079.194499527,-656.8389543345111
,,
302851.70755763154,6572711.554278802,-652.2282748155048
,,
302851.70755763154,6573343.914058077,-647.5208846615933
,,
302851.70755763154,6573976.273837352,-642.7143661069058
,,
302851.70755763154,6574608.633616627,-637.8050925026328
,,
302851.70755763154,6575240.993395902,-632.7900416414341
,,
302851.70755763154,6575873.353175177,-624.0830622928115
,,
302851.70755763154,6576505.712954452,-598.8204311316949
,,
302851.70755763154,6577138.072733727,-573.6472573078718
,,
302851.70755763154,6577770.432513002,-548.5635408213275
,,
302851.70755763154,6578402.792292277,-523.5686772306071
,,
302851.70755763154,6579035.152071552,-498.66266653570347
,,
302851.70755763154,6579667.511850827,-473.8449042951397
,,
302851.70755763154,6580299.871630102,-449.11418162599875
,,
302851.70755763154,6580932.231409377,-424.4711029697355
,,
,,
,,
,,
,,
303443.29859523306,6551843.681562726,-704.2253521126622
303485.2126269167,6551843.681562726,-720.9707985461428
,,
303435.86504118214,6552476.041342001,-704.2253521126622
303485.2126269167,6552476.041342001,-723.9434416864824
,,
303428.4314871312,6553108.401121276,-704.2253521126622
303485.2126269167,6553108.401121276,-726.910644853604
,,
303421.01726612076,6553740.760900551,-704.2253521126622
303485.2126269167,6553740.760900551,-729.8724080475149
,,
303413.62237815076,6554373.1206798265,-704.2253521126622
303485.2126269167,6554373.1206798265,-732.8281268267456
,,
303406.2371567009,6555005.4804591015,-704.2253521126622
303485.2126269167,6555005.4804591015,-735.7784056327582
,,
303398.8616017714,6555637.8402383765,-704.2253521126622
303485.2126269167,6555637.8402383765,-738.7226400240907
,,
303391.50537988223,6556270.200017652,-704.2253521126622
303485.2126269167,6556270.200017652,-741.6614344422123
,,
303384.1588245133,6556902.559796927,-704.2253521126622
303485.2126269167,6556902.559796927,-744.594788887116
,,
303376.8316021849,6557534.919576202,-704.2253521126622
303485.2126269167,6557534.919576202,-747.5220989173395
,,
303335.58456039656,6558167.279355477,-704.2253521126622
303485.2126269167,6558167.279355477,-763.8426229987235
,,
303278.3297611202,6558799.639134752,-704.2253521126622
303485.2126269167,6558799.639134752,-786.3471877406846
,,
303220.56263627205,6559431.998914027,-704.2253521126622
303485.2126269167,6559431.998914027,-808.8759301413811
,,
303162.30251889257,6560064.358693302,-704.2253521126622
303485.2126269167,6560064.358693302,-831.428245759329
,,
303103.5300759413,6560696.718472577,-704.2253521126622
303485.2126269167,6560696.718472577,-854.0047390360123
,,
303044.2453074182,6561329.078251852,-704.2253521126622
303485.2126269167,6561329.078251852,-876.6054099714092
,,
302984.42888028297,6561961.438031127,-704.2253521126622
303485.2126269167,6561961.438031127,-899.2302585655416
,,
302924.08079453546,6562593.797810402,-704.2253521126622
303485.2126269167,6562593.797810402,-921.8792848183948
,,
302863.20105017576,6563226.157589677,-704.2253521126622
303485.2126269167,6563226.157589677,-944.5518842885067
,,
303485.2126269167,6563858.517368952,-962.2227306097193
,,
303485.2126269167,6564490.877148227,-957.4047276671336
,,
303485.2126269167,6565123.236927502,-952.6066712930042
,,
302853.75685991865,6565755.596706777,-704.2253521126622
303485.2126269167,6565755.596706777,-947.8297703702556
,,
302866.41033488954,6566387.956486052,-704.2253521126622
303485.2126269167,6566387.956486052,-943.072816015956
,,
302878.9961442189,6567020.316265327,-704.2253521126622
303485.2126269167,6567020.316265327,-938.3370171130373
,,
302891.5239544269,6567652.676044602,-704.2253521126622
303485.2126269167,6567652.676044602,-933.6205603371054
,,
302903.9744324732,6568285.035823877,-704.2253521126622
303485.2126269167,6568285.035823877,-928.9246545710921
,,
302916.36691139813,6568917.395603152,-704.2253521126622
303485.2126269167,6568917.395603152,-924.2486953735206
,,
302928.68205816124,6569549.755382427,-704.2253521126622
303485.2126269167,6569549.755382427,-919.592078302936
,,
302939.7985564169,6570182.115161702,-704.2253521126622
303485.2126269167,6570182.115161702,-916.054886831349
,,
302950.4220621411,6570814.474940977,-704.2253521126622
303485.2126269167,6570814.474940977,-912.9903685878526
,,
302961.14223306754,6571446.834720252,-704.2253521126622
303485.2126269167,6571446.834720252,-909.8684284048868
,,
