X,Y,Z
,,
,,
,,
,,
,,
,,
348312.82050424925,6613182.580152404,-3239.43661971829
348464.0725461667,6613182.580152404,-2956.5144928408117
348464.0725461667,6613051.2180608045,-3239.43661971829
348464.0725461667,6612752.34855697,-3873.239436619697
347968.71171737765,6613182.580152404,-3873.239436619697
,,
348463.1348937052,6613814.939931679,-1971.830985915476
348464.0725461667,6613814.939931679,-1970.042443611237
348464.0725461667,6613813.791695385,-1971.830985915476
348464.0725461667,6613407.817797784,-2605.633802816883
348127.81297371566,6613814.939931679,-2605.633802816883
,,
,,
348277.85670060536,6614447.299710954,-1338.0281690140691
348464.0725461667,6614447.299710954,-1028.499133150326
348464.0725461667,6614218.636654782,-1338.0281690140691
347943.9267595279,6614447.299710954,-1971.830985915476
,,
,,
,,
348142.71874789835,6615079.659490229,-704.2253521126622
348464.0725461667,6615079.659490229,-270.2720400313119
348464.0725461667,6614685.689003965,-704.2253521126622
,,
,,
,,
348089.9298809647,6615712.019269504,-70.42253521125531
,,
348464.0725461667,6615259.093121445,-70.42253521125531
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
349047.37937593786,6612550.220373129,-3239.43661971829
349097.577615452,6612550.220373129,-3146.8319557082286
349097.577615452,6612510.1285933,-3239.43661971829
349097.577615452,6612231.965938927,-3873.239436619697
348699.48131313914,6612550.220373129,-3873.239436619697
,,
348979.491404417,6613182.580152404,-1971.830985915476
349097.577615452,6613182.580152404,-1741.6487948995054
349097.577615452,6613080.956415903,-1971.830985915476
349097.577615452,6612797.19731573,-2605.633802816883
348649.67940095416,6613182.580152404,-2605.633802816883
,,
,,
,,
,,
348791.7965812616,6613814.939931679,-1338.0281690140691
349097.577615452,6613814.939931679,-825.6491808823994
349097.577615452,6613436.793878367,-1338.0281690140691
,,
348657.86694358237,6614447.299710954,-704.2253521126622
349097.577615452,6614447.299710954,-114.46697611203126
349097.577615452,6613904.135698885,-704.2253521126622
,,
,,
348611.8156412436,6615079.659490229,-70.42253521125531
,,
349097.577615452,6614487.401139827,-70.42253521125531
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
349496.2442424579,6611917.8605938535,-3873.239436619697
349731.08268473716,6611917.8605938535,-3453.958941177567
349731.08268473716,6611734.943657579,-3873.239436619697
349731.08268473716,6611452.911736368,-4507.042253521104
349134.56172182225,6611917.8605938535,-4507.042253521104
,,
349720.93283850385,6612550.220373129,-1971.830985915476
349731.08268473716,6612550.220373129,-1952.300273196779
349731.08268473716,6612542.211666207,-1971.830985915476
349731.08268473716,6612279.3716944745,-2605.633802816883
349387.7858855643,6612550.220373129,-2605.633802816883
